('Total Revenue', '378,323,000', '365,817,000', '274,515,000', '260,174,000', '265,595,000')
         628026 function calls (605749 primitive calls) in 1.123 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.058    0.029 connection.py:1(<module>)
      166    0.000    0.000    0.000    0.000 _connection.py:175(our_state)
        1    0.000    0.000    0.039    0.039 formatter.py:1(<module>)
        1    0.000    0.000    0.066    0.066 default.py:25(<module>)
      158    0.000    0.000    0.000    0.000 _connection.py:218(_server_switch_event)
        2    0.000    0.000    0.265    0.132 _api.py:1(<module>)
        1    0.000    0.000    0.005    0.005 _htmlparser.py:2(<module>)
       15    0.000    0.000    0.038    0.003 css_parser.py:308(__init__)
        1    0.000    0.000    0.038    0.038 request.py:68(<module>)
        8    0.000    0.000    0.000    0.000 enum.py:877(_decompose)
        2    0.000    0.000    0.128    0.064 __init__.py:2(<module>)
        1    0.000    0.000    0.000    0.000 request.py:1696(URLopener)
      462    0.000    0.000    0.000    0.000 css_types.py:72(__hash__)
       80    0.000    0.000    0.000    0.000 ipaddress.py:1168(_parse_octet)
      157    0.000    0.000    0.114    0.001 http11.py:284(__iter__)
       38    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
      224    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1325(<genexpr>)
        1    0.000    0.000    0.002    0.002 datetime.py:5(<module>)
        1    0.000    0.000    0.005    0.005 shutil.py:5(<module>)
        1    0.000    0.000    0.000    0.000 opcode.py:37(<listcomp>)
       19    0.000    0.000    0.000    0.000 ipaddress.py:1484(__init__)
        1    0.000    0.000    0.000    0.000 base_events.py:357(BaseEventLoop)
        1    0.000    0.000    0.001    0.001 events.py:1(<module>)
       63    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.786    0.786 financial_enhanced.py:32(get_row)
       39    0.000    0.000    0.021    0.001 element.py:1847(find_all)
        1    0.000    0.000    0.042    0.042 misc.py:20(<module>)
        1    0.000    0.000    0.008    0.008 base_events.py:14(<module>)
        2    0.000    0.000    0.008    0.004 http11.py:1(<module>)
      293    0.000    0.000    0.000    0.000 ssl.py:908(_checkClosed)
        1    0.000    0.000    0.000    0.000 abnf_regexp.py:14(<module>)
  138/137    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       13    0.000    0.000    0.000    0.000 sre_compile.py:416(_bytes_to_codes)
       52    0.000    0.000    0.003    0.000 css_parser.py:1113(<listcomp>)
        1    0.000    0.000    0.040    0.040 ssl.py:813(_create)
        1    0.000    0.000    0.006    0.006 cookiejar.py:26(<module>)
        5    0.000    0.000    0.000    0.000 inspect.py:2117(_signature_from_function)
        1    0.000    0.000    0.002    0.002 _status_codes.py:1(<module>)
        2    0.000    0.000    0.052    0.026 _synchronization.py:1(<module>)
      171    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
       23    0.000    0.000    0.000    0.000 enum.py:157(<dictcomp>)
        1    0.000    0.000    0.001    0.001 utils.py:1(<module>)
       39    0.000    0.000    0.000    0.000 typing.py:685(__mro_entries__)
      190    0.000    0.000    0.000    0.000 dammit.py:2377(<genexpr>)
       86    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        1    0.000    0.000    0.001    0.001 css_match.py:78(_DocumentNav)
      217    0.000    0.000    0.000    0.000 socket.py:81(<lambda>)
        1    0.000    0.000    0.003    0.003 _types.py:3(<module>)
      131    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
       28    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1445(path_hook_for_FileFinder)
        1    0.000    0.000    0.000    0.000 _client.py:566(Client)
      216    0.000    0.000    0.000    0.000 socket.py:76(<lambda>)
        2    0.000    0.000    0.000    0.000 socket.py:139(__init__)
        1    0.000    0.000    0.000    0.000 interfaces.py:16(RequestInterface)
        2    0.000    0.000    0.004    0.002 _streams.py:1(<module>)
        1    0.000    0.000    0.002    0.002 __init__.py:24(<module>)
      218    0.000    0.000    0.000    0.000 socket.py:86(<lambda>)
      219    0.000    0.000    0.000    0.000 socket.py:91(<lambda>)
        1    0.000    0.000    0.000    0.000 tasks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:106(Process)
       40    0.000    0.000    0.000    0.000 functools.py:67(wraps)
        3    0.000    0.000    0.000    0.000 tokenize.py:132(_all_string_prefixes)
        1    0.000    0.000    0.001    0.001 _client.py:154(BaseClient)
        2    0.000    0.000    0.004    0.002 _utils.py:1(<module>)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
      170    0.000    0.000    0.000    0.000 typing.py:481(__hash__)
        1    0.000    0.000    0.000    0.000 {method 'set_ciphers' of '_ssl._SSLContext' objects}
      209    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       82    0.000    0.000    0.000    0.000 _collections_abc.py:742(__iter__)
      157    0.000    0.000    0.114    0.001 _client.py:121(__iter__)
        1    0.000    0.000    0.002    0.002 core.py:1(<module>)
      243    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:909(get_filename)
       23    0.000    0.000    0.000    0.000 enum.py:64(__init__)
      284    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
      311    0.000    0.000    0.000    0.000 css_parser.py:314(get_name)
        1    0.000    0.000    0.000    0.000 quoprimime.py:27(<module>)
        2    0.000    0.000    0.000    0.000 parse.py:361(urlparse)
        1    0.000    0.000    0.034    0.034 _fileio.py:1(<module>)
       15    0.000    0.000    0.000    0.000 dataclasses.py:345(_recursive_repr)
        1    0.000    0.000    0.000    0.000 ipaddress.py:385(_IPAddressBase)
       88    0.000    0.000    0.000    0.000 os.py:754(encode)
        1    0.000    0.000    0.000    0.000 {method '_wrap_socket' of '_ssl._SSLContext' objects}
       47    0.000    0.000    0.000    0.000 ipaddress.py:535(_split_addr_prefix)
      154    0.000    0.000    0.000    0.000 typing.py:777(<genexpr>)
        1    0.000    0.000    0.001    0.001 dataclasses.py:1(<module>)
        1    0.000    0.000    0.014    0.014 from_thread.py:1(<module>)
        2    0.000    0.000    0.001    0.000 interfaces.py:1(<module>)
        1    0.000    0.000    0.040    0.040 css_parser.py:431(CSSParser)
        1    0.000    0.000    0.001    0.001 pathlib.py:1(<module>)
       25    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1048(exec_module)
        4    0.000    0.000    0.000    0.000 {built-in method _ssl.txt2obj}
        6    0.000    0.000    0.000    0.000 normalizers.py:145(encode_component)
       13    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
        1    0.000    0.000    0.092    0.092 __init__.py:117(__init__)
      295    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        8    0.000    0.000    0.000    0.000 enum.py:805(_create_pseudo_member_)
       39    0.000    0.000    0.000    0.000 element.py:2242(__init__)
        1    0.000    0.000    0.001    0.001 parse.py:28(<module>)
        1    0.000    0.000    0.015    0.015 _content.py:1(<module>)
       10    0.000    0.000    0.000    0.000 inspect.py:2750(__init__)
      270    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:424(has_location)
      242    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:719(create_module)
        2    0.000    0.000    0.000    0.000 typing.py:1342(_make_nmtuple)
       58    0.000    0.000    0.000    0.000 __init__.py:20(__new__)
        7    0.000    0.000    0.000    0.000 pathlib.py:63(parse_parts)
        1    0.000    0.000    0.002    0.002 stapled.py:1(<module>)
       45    0.000    0.000    0.000    0.000 _util.py:83(validate)
        1    0.000    0.000    0.000    0.000 _models.py:826(Headers)
        1    0.000    0.000    0.009    0.009 _config.py:98(load_ssl_context_verify)
       48    0.000    0.000    0.000    0.000 dataclasses.py:739(_set_new_attribute)
       65    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 request.py:2489(getproxies_environment)
        1    0.000    0.000    0.001    0.001 encoder.py:2(<module>)
       62    0.000    0.000    0.000    0.000 _status_codes.py:24(__new__)
      162    0.000    0.000    0.000    0.000 os.py:758(decode)
        1    0.000    0.000    0.005    0.005 cd.py:1(<module>)
       15    0.000    0.000    0.001    0.000 dataclasses.py:526(_repr_fn)
        2    0.000    0.000    0.000    0.000 connection_pool.py:1(<module>)
       82    0.000    0.000    0.000    0.000 os.py:699(__iter__)
      149    0.000    0.000    0.000    0.000 __init__.py:388(<genexpr>)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _models.py:1200(Response)
        1    0.000    0.000    0.005    0.005 api.py:1(<module>)
       10    0.000    0.000    0.000    0.000 contextlib.py:210(contextmanager)
      135    0.000    0.000    0.000    0.000 enum.py:664(<lambda>)
       38    0.000    0.000    0.001    0.000 typing.py:1202(_alias)
        1    0.000    0.000    0.038    0.038 dammit.py:8(<module>)
      122    0.000    0.000    0.000    0.000 ssl.py:139(<lambda>)
        1    0.000    0.000    0.001    0.001 bz2.py:5(<module>)
        1    0.000    0.000    0.520    0.520 default.py:199(handle_request)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 http11.py:37(HTTP11Connection)
       67    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 __init__.py:51(lookup)
       37    0.000    0.000    0.009    0.000 element.py:1822(find)
        1    0.000    0.000    0.080    0.080 __init__.py:27(<module>)
       36    0.000    0.000    0.000    0.000 message.py:393(__setitem__)
        1    0.000    0.000    0.001    0.001 opcode.py:5(<module>)
      165    0.000    0.000    0.000    0.000 dataclasses.py:378(<genexpr>)
      110    0.000    0.000    0.000    0.000 enum.py:628(name)
        1    0.000    0.000    0.010    0.010 css_match.py:1(<module>)
        1    0.000    0.000    0.010    0.010 _multipart.py:1(<module>)
        1    0.000    0.000    0.082    0.082 connection.py:92(_connect)
       37    0.000    0.000    0.000    0.000 dataclasses.py:309(field)
       47    0.000    0.000    0.000    0.000 ipaddress.py:158(_split_optional_netmask)
        1    0.000    0.000    0.000    0.000 _state.py:114(<module>)
       63    0.000    0.000    0.000    0.000 {method 'rindex' of 'str' objects}
       43    0.000    0.000    0.000    0.000 element.py:389(_last_descendant)
        1    0.000    0.000    0.000    0.000 formatter.py:3(Formatter)
        1    0.000    0.000    0.000    0.000 _auth.py:14(Auth)
        1    0.000    0.000    0.521    0.521 _client.py:976(_send_single_request)
        1    0.000    0.000    0.000    0.000 calendar.py:52(<listcomp>)
       17    0.000    0.000    0.000    0.000 _mixin.py:15(authority_info)
        1    0.000    0.000    0.000    0.000 resources.py:1(<module>)
        1    0.000    0.000    0.001    0.001 lowlevel.py:1(<module>)
       22    0.000    0.000    0.000    0.000 enum.py:340(__getattr__)
       96    0.000    0.000    0.000    0.000 typing.py:832(<genexpr>)
        1    0.000    0.000    0.000    0.000 css_match.py:481(CSSMatch)
        1    0.000    0.000    0.130    0.130 _auth.py:1(<module>)
        1    0.000    0.000    0.021    0.021 client.py:69(<module>)
      122    0.000    0.000    0.000    0.000 ssl.py:134(<lambda>)
       14    0.000    0.000    0.000    0.000 inspect.py:2467(__init__)
       30    0.000    0.000    0.000    0.000 ipaddress.py:1294(__init__)
       43    0.000    0.000    0.000    0.000 ipaddress.py:1877(__init__)
        1    0.000    0.000    0.001    0.001 tls.py:1(<module>)
        1    0.000    0.000    0.438    0.438 http11.py:52(handle_request)
      131    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        8    0.000    0.000    0.000    0.000 typing.py:241(_tp_cache)
        1    0.000    0.000    0.002    0.002 memory.py:1(<module>)
        1    0.000    0.000    0.000    0.000 css_match.py:378(Inputs)
        1    0.000    0.000    0.000    0.000 _client.py:155(__init__)
       67    0.000    0.000    0.000    0.000 signal.py:10(<lambda>)
        1    0.000    0.000    0.000    0.000 from_thread.py:124(BlockingPortal)
        3    0.000    0.000    0.000    0.000 _receivebuffer.py:103(maybe_extract_lines)
        3    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
        6    0.000    0.000    0.000    0.000 __init__.py:1216(getLogger)
        1    0.000    0.000    0.001    0.001 charset.py:6(<module>)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1674(extract_cookies)
        5    0.000    0.000    0.000    0.000 inspect.py:3035(__str__)
        1    0.000    0.000    0.000    0.000 mimetypes.py:24(<module>)
       86    0.000    0.000    0.000    0.000 _models.py:23(enforce_bytes)
        1    0.000    0.000    0.520    0.520 connection.py:54(handle_request)
      159    0.000    0.000    0.000    0.000 _events.py:73(_validate)
      101    0.000    0.000    0.000    0.000 {built-in method builtins.all}
       66    0.000    0.000    0.000    0.000 abc.py:7(abstractmethod)
       35    0.000    0.000    0.000    0.000 enum.py:912(_power_of_two)
        1    0.000    0.000    0.042    0.042 socket.py:691(create_connection)
        1    0.000    0.000    0.000    0.000 calendar.py:6(<module>)
        1    0.000    0.000    0.000    0.000 _status_codes.py:4(codes)
        1    0.000    0.000    0.001    0.001 _config.py:151(_create_default_ssl_context)
        1    0.000    0.000    0.002    0.002 _config.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _compat.py:1(<module>)
       37    0.000    0.000    0.000    0.000 dataclasses.py:233(__init__)
        8    0.000    0.000    0.000    0.000 dataclasses.py:270(__set_name__)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1605(_make_netmask)
        1    0.000    0.000    0.002    0.002 _readers.py:19(<module>)
       18    0.000    0.000    0.000    0.000 _receivebuffer.py:86(maybe_extract_next_line)
      147    0.000    0.000    0.000    0.000 typing.py:176(<listcomp>)
        1    0.000    0.000    0.001    0.001 _client.py:313(build_request)
        1    0.000    0.000    0.000    0.000 idnadata.py:3(<module>)
        1    0.000    0.000    0.001    0.001 dis.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _models.py:350(Response)
        1    0.000    0.000    0.000    0.000 _eventloop.py:1(<module>)
       37    0.000    0.000    0.000    0.000 dataclasses.py:403(_field_init)
        6    0.000    0.000    0.001    0.000 dataclasses.py:537(_frozen_get_del_attr)
        1    0.000    0.000    0.042    0.042 sync.py:75(connect_tcp)
        1    0.000    0.000    0.005    0.005 _connection.py:4(<module>)
      149    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.131    0.131 __init__.py:15(<module>)
       30    0.000    0.000    0.000    0.000 element.py:1302(string)
       14    0.000    0.000    0.015    0.001 css_parser.py:1156(process_selectors)
        1    0.000    0.000    0.004    0.004 css_types.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dammit.py:2765(UnicodeDammit)
        1    0.000    0.000    0.008    0.008 utils.py:5(<module>)
        2    0.000    0.000    0.000    0.000 ssl.py:460(set_alpn_protocols)
        1    0.000    0.000    0.000    0.000 _models.py:63(URL)
        2    0.000    0.000    0.000    0.000 _models.py:1940(info)
        1    0.000    0.000    0.000    0.000 copy.py:49(<module>)
        1    0.000    0.000    0.000    0.000 ntpath.py:6(<module>)
        2    0.000    0.000    0.000    0.000 _tasks.py:1(<module>)
        1    0.000    0.000    0.001    0.001 unix_events.py:1(<module>)
       40    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       12    0.000    0.000    0.000    0.000 {built-in method builtins.round}
        1    0.000    0.000    0.001    0.001 __init__.py:71(search_function)
        1    0.000    0.000    0.002    0.002 hashlib.py:54(<module>)
        1    0.000    0.000    0.028    0.028 _client.py:612(__init__)
        1    0.000    0.000    0.002    0.002 header.py:5(<module>)
        1    0.000    0.000    0.000    0.000 cgi.py:16(<module>)
        1    0.000    0.000    0.006    0.006 __init__.py:21(<module>)
        1    0.000    0.000    0.000    0.000 models.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _fileio.py:25(AsyncFile)
        1    0.000    0.000    0.001    0.001 ipaddress.py:9(<module>)
        1    0.000    0.000    0.001    0.001 subprocess.py:42(<module>)
        4    0.000    0.000    0.000    0.000 _headers.py:119(normalize_and_validate)
       25    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1029(__init__)
       62    0.000    0.000    0.000    0.000 enum.py:203(<genexpr>)
       99    0.000    0.000    0.000    0.000 constant.py:342(<lambda>)
        1    0.000    0.000    0.001    0.001 md.py:1(<module>)
        1    0.000    0.000    0.000    0.000 models.py:14(CharsetMatch)
        6    0.000    0.000    0.000    0.000 __init__.py:1336(__init__)
        1    0.000    0.000    0.001    0.001 request.py:325(__init__)
        3    0.000    0.000    0.000    0.000 parse.py:412(urlsplit)
      122    0.000    0.000    0.000    0.000 ssl.py:144(<lambda>)
        1    0.000    0.000    0.001    0.001 _exceptions.py:33(<module>)
        2    0.000    0.000    0.000    0.000 _models.py:847(<listcomp>)
        7    0.000    0.000    0.000    0.000 _models.py:886(raw)
        2    0.000    0.000    0.000    0.000 iri.py:83(from_string)
        1    0.000    0.000    0.001    0.001 _decoders.py:5(<module>)
       47    0.000    0.000    0.000    0.000 ipaddress.py:631(__init__)
        1    0.000    0.000    0.000    0.000 lowlevel.py:88(RunVar)
        1    0.000    0.000    0.520    0.520 connection_pool.py:200(handle_request)
       28    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:98(_path_isdir)
        1    0.000    0.000    0.121    0.121 element.py:2(<module>)
        2    0.000    0.000    0.000    0.000 charset.py:211(__init__)
        1    0.000    0.000    0.005    0.005 tempfile.py:24(<module>)
        2    0.000    0.000    0.000    0.000 _models.py:929(<listcomp>)
        7    0.000    0.000    0.000    0.000 pathlib.py:649(_parse_args)
       33    0.000    0.000    0.000    0.000 dataclasses.py:391(_field_assign)
       39    0.000    0.000    0.000    0.000 dataclasses.py:584(_is_classvar)
       31    0.000    0.000    0.000    0.000 ipaddress.py:1729(_parse_hextet)
       63    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 __init__.py:1267(_fixupParents)
        1    0.000    0.000    0.001    0.001 selectors.py:5(<module>)
      122    0.000    0.000    0.000    0.000 ssl.py:149(<lambda>)
        1    0.000    0.000    0.000    0.000 _models.py:601(QueryParams)
        8    0.000    0.000    0.000    0.000 _models.py:831(__init__)
        5    0.000    0.000    0.000    0.000 inspect.py:1799(_signature_bound_method)
        2    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
       15    0.000    0.000    0.000    0.000 dataclasses.py:849(<listcomp>)
       25    0.000    0.000    0.000    0.000 ipaddress.py:476(_prefix_from_prefix_string)
       68    0.000    0.000    0.000    0.000 signal.py:17(<lambda>)
        2    0.000    0.000    0.000    0.000 _readers.py:83(maybe_read_from_SEND_RESPONSE_server)
        2    0.000    0.000    0.000    0.000 _testing.py:1(<module>)
       61    0.000    0.000    0.000    0.000 {built-in method sys.intern}
       37    0.000    0.000    0.000    0.000 functools.py:458(lru_cache)
       14    0.000    0.000    0.000    0.000 css_parser.py:461(__init__)
        3    0.000    0.000    0.000    0.000 typing.py:1366(__new__)
        2    0.000    0.000    0.000    0.000 message.py:120(__init__)
      122    0.000    0.000    0.000    0.000 ssl.py:124(<lambda>)
        1    0.000    0.000    0.001    0.001 lzma.py:9(<module>)
        3    0.000    0.000    0.000    0.000 _models.py:123(__init__)
        1    0.000    0.000    0.002    0.002 decoder.py:2(<module>)
        1    0.000    0.000    0.044    0.044 iri.py:1(<module>)
      119    0.000    0.000    0.000    0.000 opcode.py:39(def_op)
        7    0.000    0.000    0.000    0.000 pathlib.py:669(_from_parts)
        1    0.000    0.000    0.000    0.000 _synchronization.py:10(AsyncLock)
       20    0.000    0.000    0.000    0.000 ipaddress.py:1142(_ip_int_from_string)
        1    0.000    0.000    0.000    0.000 http11.py:37(AsyncHTTP11Connection)
        3    0.000    0.000    0.000    0.000 types.py:237(coroutine)
        1    0.000    0.000    0.000    0.000 element.py:151(PageElement)
       78    0.000    0.000    0.000    0.000 element.py:1536(__eq__)
      122    0.000    0.000    0.000    0.000 ssl.py:129(<lambda>)
        1    0.000    0.000    0.000    0.000 cookiejar.py:939(set_ok)
        3    0.000    0.000    0.000    0.000 _models.py:76(<listcomp>)
       77    0.000    0.000    0.000    0.000 {method 'lower' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 os.py:46(<listcomp>)
        1    0.000    0.000    0.000    0.000 token.py:78(<dictcomp>)
        1    0.000    0.000    0.003    0.003 util.py:1(<module>)
        9    0.000    0.000    0.000    0.000 typing.py:814(__new__)
        2    0.000    0.000    0.000    0.000 threading.py:216(__init__)
       14    0.000    0.000    0.001    0.000 hashlib.py:116(__get_openssl_constructor)
        7    0.000    0.000    0.000    0.000 _models.py:975(__getitem__)
        1    0.000    0.000    0.046    0.046 __init__.py:23(<module>)
       56    0.000    0.000    0.000    0.000 _utils.py:30(normalize_header_key)
        1    0.000    0.000    0.019    0.019 _utils.py:285(get_environment_proxies)
        2    0.000    0.000    0.000    0.000 base.py:1(<module>)
       15    0.000    0.000    0.000    0.000 dataclasses.py:494(<dictcomp>)
       15    0.000    0.000    0.006    0.000 dataclasses.py:1001(wrap)
        1    0.000    0.000    0.000    0.000 ipaddress.py:622(_BaseNetwork)
       19    0.000    0.000    0.000    0.000 ipaddress.py:1116(_make_netmask)
        1    0.000    0.000    0.000    0.000 _base.py:4(<module>)
        1    0.000    0.000    0.000    0.000 wsgi.py:1(<module>)
    31/16    0.000    0.000    0.000    0.000 abc.py:141(__subclasscheck__)
       28    0.000    0.000    0.000    0.000 enum.py:860(_high_bit)
        1    0.000    0.000    0.000    0.000 typing.py:1490(IO)
        1    0.000    0.000    0.004    0.004 parser.py:1(<module>)
        1    0.000    0.000    0.003    0.003 socket.py:735(getaddrinfo)
        1    0.000    0.000    0.000    0.000 ssl.py:801(SSLSocket)
        1    0.000    0.000    0.000    0.000 _models.py:1758(Cookies)
        1    0.000    0.000    0.003    0.003 __init__.py:97(<module>)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1593(make_cookies)
       10    0.000    0.000    0.000    0.000 inspect.py:484(unwrap)
        1    0.000    0.000    0.000    0.000 pathlib.py:119(_WindowsFlavour)
        1    0.000    0.000    0.000    0.000 _synchronization.py:69(Event)
       18    0.000    0.000    0.000    0.000 dataclasses.py:331(_tuple_str)
        1    0.000    0.000    0.031    0.031 to_thread.py:1(<module>)
       97    0.000    0.000    0.000    0.000 typing_extensions.py:147(<listcomp>)
        1    0.000    0.000    0.001    0.001 coroutines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 events.py:576(AbstractEventLoopPolicy)
        1    0.000    0.000    0.001    0.001 sslproto.py:1(<module>)
        1    0.000    0.000    0.040    0.040 sync.py:42(start_tls)
        1    0.000    0.000    0.001    0.001 sync.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _events.py:8(<module>)
        1    0.000    0.000    0.000    0.000 interfaces.py:83(ConnectionInterface)
        1    0.000    0.000    0.000    0.000 connection_pool.py:39(AsyncConnectionPool)
       13    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        7    0.000    0.000    0.000    0.000 _collections_abc.py:72(_check_methods)
       63    0.000    0.000    0.000    0.000 enum.py:360(<genexpr>)
       20    0.000    0.000    0.000    0.000 tokenize.py:107(group)
        1    0.000    0.000    0.000    0.000 element.py:1144(Tag)
        1    0.000    0.000    0.019    0.019 css_parser.py:328(__init__)
        1    0.000    0.000    0.001    0.001 __init__.py:3(<module>)
       15    0.000    0.000    0.000    0.000 __init__.py:212(_acquireLock)
        1    0.000    0.000    0.000    0.000 _client.py:125(close)
        1    0.000    0.000    0.000    0.000 errors.py:5(<module>)
        1    0.000    0.000    0.000    0.000 _policybase.py:99(_extend_docstrings)
        1    0.000    0.000    0.000    0.000 {method 'write' of '_ssl._SSLSocket' objects}
        1    0.000    0.000    0.000    0.000 parseresult.py:15(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:620(PurePath)
        2    0.000    0.000    0.000    0.000 _utils.py:234(get_logger)
       15    0.000    0.000    0.000    0.000 dataclasses.py:519(<listcomp>)
        2    0.000    0.000    0.000    0.000 _resources.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2214(_IPv6Constants)
       44    0.000    0.000    0.000    0.000 typing_extensions.py:2619(_is_unpack)
        1    0.000    0.000    0.000    0.000 _tasks.py:23(TaskGroup)
        1    0.000    0.000    0.000    0.000 futures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 selector_events.py:5(<module>)
        1    0.000    0.000    0.001    0.001 _headers.py:1(<module>)
       25    0.000    0.000    0.000    0.000 {built-in method _imp.exec_dynamic}
       67    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
       13    0.000    0.000    0.000    0.000 typing.py:300(__new__)
        1    0.000    0.000    0.000    0.000 datetime.py:1509(datetime)
       61    0.000    0.000    0.000    0.000 dammit.py:2409(<listcomp>)
        1    0.000    0.000    0.670    0.670 _api.py:23(request)
        1    0.000    0.000    0.040    0.040 ssl.py:1132(do_handshake)
        1    0.000    0.000    0.002    0.002 _models.py:1319(text)
        1    0.000    0.000    0.001    0.001 _models.py:1919(__init__)
        1    0.000    0.000    0.000    0.000 legacy.py:1(<module>)
        2    0.000    0.000    0.000    0.000 iri.py:103(encode)
        7    0.000    0.000    0.000    0.000 pathlib.py:709(__str__)
        1    0.000    0.000    0.000    0.000 pathlib.py:1010(Path)
       18    0.000    0.000    0.000    0.000 dataclasses.py:340(<listcomp>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1090(_BaseV4)
        1    0.000    0.000    0.002    0.002 _typedattr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 streams.py:2(<module>)
        2    0.000    0.000    0.000    0.000 connection_pool.py:181(_close_expired_connections)
        1    0.000    0.000    0.000    0.000 connection.py:25(AsyncHTTPConnection)
        2    0.000    0.000    0.000    0.000 idna.py:147(encode)
        2    0.000    0.000    0.000    0.000 http2.py:1(<module>)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
        1    0.000    0.000    0.002    0.002 pretty.py:67(<module>)
        3    0.000    0.000    0.000    0.000 __init__.py:1614(isEnabledFor)
        1    0.000    0.000    0.012    0.012 feedparser.py:20(<module>)
        1    0.000    0.000    0.000    0.000 {function socket.close at 0x1102a4680}
        1    0.000    0.000    0.000    0.000 message.py:105(Message)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:6(<module>)
        2    0.000    0.000    0.000    0.000 _models.py:838(<listcomp>)
        1    0.000    0.000    0.001    0.001 uri.py:1(<module>)
        8    0.000    0.000    0.000    0.000 pathlib.py:294(splitroot)
        1    0.000    0.000    0.000    0.000 _utils.py:23(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _utils.py:138(netrc_info)
        1    0.000    0.000    0.000    0.000 asgi.py:1(<module>)
        1    0.000    0.000    0.009    0.009 default.py:113(__init__)
        1    0.000    0.000    0.000    0.000 dataclasses.py:176(_FIELD_BASE)
       15    0.000    0.000    0.000    0.000 dataclasses.py:530(<listcomp>)
        6    0.000    0.000    0.000    0.000 dataclasses.py:576(_hash_fn)
       15    0.000    0.000    0.000    0.000 dataclasses.py:910(<listcomp>)
        1    0.000    0.000    0.000    0.000 _subprocesses.py:9(Process)
        1    0.000    0.000    0.000    0.000 events.py:210(AbstractEventLoop)
        1    0.000    0.000    0.000    0.000 locks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:1(<module>)
        1    0.000    0.000    0.001    0.001 thread.py:4(<module>)
        7    0.000    0.000    0.000    0.000 _trace.py:8(__init__)
        1    0.000    0.000    0.005    0.005 __init__.py:9(<module>)
        5    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
       28    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
       17    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
